bird_id,X,Y
1341_S13,-121.4557,30.91719
1341_S13,-121.45746,30.92985
1341_S13,-121.46954,30.95854
1341_S13,-121.45787,30.98247
1341_S13,-121.45497,31.04049
1341_S13,-121.45155,31.0491
1341_S13,-121.45124,31.07556
1341_S13,-121.45538,31.1103
1341_S13,-121.46137,31.127
1341_S13,-121.45884,31.1448
1341_S13,-121.45402,31.17572
1341_S13,-121.45764,31.20038
1341_S13,-121.47083,31.22835
1341_S13,-121.48159,31.26145
1341_S13,-121.45119,31.33899
1341_S13,-121.45043,31.33969
1341_S13,-121.4489,31.33962
1341_S13,-121.44204,31.3638
1341_S13,-121.46009,31.38648
1341_S13,-121.45846,31.38667
1341_S13,-121.45738,31.38812
1341_S13,-121.43521,31.4222
1341_S13,-121.41668,31.45283
1341_S13,-121.39751,31.47864
1341_S13,-121.38838,31.4957
1341_S13,-121.37212,31.52208
1341_S13,-121.3545,31.54902
1341_S13,-121.3343,31.5813
1341_S13,-121.31579,31.6116
1341_S13,-121.3034,31.64389
1341_S13,-121.27942,31.67538
1341_S13,-121.25243,31.70641
1341_S13,-121.23685,31.7295
1341_S13,-121.20059,31.76324
1341_S13,-121.18469,31.77761
1341_S13,-121.14791,31.80947
1341_S13,-121.10864,31.84555
1341_S13,-121.07509,31.87307
1341_S13,-121.04122,31.90116
1341_S13,-121.01091,31.92547
1341_S13,-120.98181,31.9532
1341_S13,-121.00893,31.98086
1341_S13,-120.99682,32.00066
1341_S13,-120.93959,32.01861
1341_S13,-120.88163,32.0378
1341_S13,-120.83976,32.05954
1341_S13,-120.77914,32.07639
1341_S13,-120.7398,32.09474
1341_S13,-120.67886,32.11534
1341_S13,-120.62009,32.13337
1341_S13,-120.57092,32.1551
1341_S13,-120.5252,32.17839
1341_S13,-120.46922000000001,32.19888
1341_S13,-120.44402,32.2082
1341_S13,-120.40886,32.22785
1341_S13,-120.39267,32.24026
1341_S13,-120.34051,32.27016
1341_S13,-120.27204,32.30787
1341_S13,-120.27129,32.30648
1341_S13,-120.27034,32.30414
1341_S13,-120.24523,32.31186
1341_S13,-120.22073,32.32689
1341_S13,-120.21942,32.32424
1341_S13,-120.21819,32.32132
1341_S13,-120.21725,32.31821
1341_S13,-120.21714,32.31518
1341_S13,-120.21628,32.31228
1341_S13,-120.21533,32.30968
1341_S13,-120.21454,32.30676
1341_S13,-120.21397,32.30384
1341_S13,-120.21274,32.30045
1341_S13,-120.21206,32.29705
1341_S13,-120.21171,32.29355
1341_S13,-120.21117,32.29038
1341_S13,-120.21064,32.28673
1341_S13,-120.21044,32.2833
1341_S13,-120.21032,32.27969
1341_S13,-120.21007,32.27663
1341_S13,-120.21038,32.27377
1341_S13,-120.2102,32.27056
1341_S13,-120.20982,32.26683
1341_S13,-120.2107,32.26367
1341_S13,-120.21131,32.25987
1341_S13,-120.21211,32.25654
1341_S13,-120.21317,32.25245
1341_S13,-120.21397,32.24933
1341_S13,-120.21465,32.24547
1341_S13,-120.21547,32.24206
1341_S13,-120.21629,32.23786
1341_S13,-120.21775,32.23423
1341_S13,-120.21861,32.23045
1341_S13,-120.21995,32.22689
1341_S13,-120.2207,32.22337
1341_S13,-120.22146,32.22016
1341_S13,-120.22281,32.21694
1341_S13,-120.22397,32.21345
1341_S13,-120.22546,32.20948
1341_S13,-120.2272,32.20541
1341_S13,-120.22887,32.20147
1341_S13,-120.23012,32.19753
1341_S13,-120.23138,32.19411
1341_S13,-120.23295,32.19065
1341_S13,-120.23382,32.18787
1341_S13,-120.2354,32.18417
1341_S13,-120.23696,32.18037
1341_S13,-120.23863,32.17666
1341_S13,-120.24035,32.17309
1341_S13,-120.24212,32.16939
1341_S13,-120.24382,32.16579
1341_S13,-120.24517,32.16238
1341_S13,-120.24737,32.15881
1341_S13,-120.2485,32.15538
