bird_id,X,Y
1341_S13,-118.21804,29.95123
1341_S13,-118.21697,29.95203
1341_S13,-118.21609,29.95284
1341_S13,-118.20454,29.96191
1341_S13,-118.21125,29.95774
1341_S13,-118.2104,29.95849
1341_S13,-118.20983,29.95926
1341_S13,-118.20877,29.96026
1341_S13,-118.20781,29.96109
1341_S13,-118.20674,29.96205
1341_S13,-118.19191,29.94575
1341_S13,-118.17128,29.91141
1341_S13,-118.1358,29.88491
1341_S13,-118.10467,29.85092
1341_S13,-118.10757,29.82498
1341_S13,-118.1066,29.82581
1341_S13,-118.10587,29.82661
1341_S13,-118.10503,29.82751
1341_S13,-118.10429,29.82836
1341_S13,-118.10366,29.82887
1341_S13,-118.10251,29.82999
1341_S13,-118.10183,29.83037
1341_S13,-118.10118,29.83104
1341_S13,-118.10493,29.79158
1341_S13,-118.10436,29.76203
1341_S13,-118.10465,29.71372
1341_S13,-118.10902,29.66006
1341_S13,-118.11401,29.62235
1341_S13,-118.11135,29.62131
1341_S13,-118.11142,29.62005
1341_S13,-118.10987,29.61939
1341_S13,-118.11516,29.57073
1341_S13,-118.13099,29.5175
1341_S13,-118.1487,29.46967
1341_S13,-118.17311,29.41336
1341_S13,-118.19377,29.35278
1341_S13,-118.22196,29.30397
1341_S13,-118.25748,29.26585
1341_S13,-118.29961,29.23894
1341_S13,-118.34507,29.21668
1341_S13,-118.39214,29.19348
1341_S13,-118.41255,29.16129
1341_S13,-118.42435,29.10359
1341_S13,-118.41641,29.0415
1341_S13,-118.39666,28.98862
1341_S13,-118.3672,28.93152
1341_S13,-118.31249,28.89092
